machine_name,date_measurement_f,drive_gear_V_eff,drive_gear_a_max,drive_motor_V_eff,drive_motor_a_max,drive_wheel_V_eff,drive_wheel_a_max,idle_wheel_V_eff,idle_wheel_a_max,lifting_gear_V_eff,lifting_gear_a_max,lifting_motor_V_eff,lifting_motor_a_max,cluster
RBG1,2018-05-19,1.177,1019.0550000000001,3.5039999999999996,1374.0926000000002,0.9998,437.41760000000005,0.9834,475.56699999999995,0.469,4101.335,0.846,1863.0615,3.0
RBG1,2018-05-20,1.0132999999999999,1002.0922,3.4577999999999998,1318.5155000000002,1.0017,437.2502,0.9711,468.4294,0.43799999999999994,3977.4629999999997,0.8398,1775.574,3.0
RBG1,2018-05-21,1.0206000000000002,1006.1727,3.4249,1335.1364,0.9989000000000001,440.9621,0.974,466.01679999999993,0.4474,3811.6025,0.8466,1747.4215000000002,3.0
RBG1,2018-05-22,1.1773,1202.1605,3.6394,1476.7716,1.0162,443.242,0.9773,486.8854,0.455,3262.4139999999998,0.8619999999999999,1729.6634999999999,3.0
RBG1,2018-05-23,1.263,1424.8981999999999,3.4930000000000003,1559.5685999999998,2.2483999999999997,1805.4807,1.2418,716.5684,0.46,3590.1795,0.8490000000000001,1499.9409999999998,1.0
RBG1,2018-05-24,1.3388,1330.3591000000001,3.6652,1574.6520999999998,2.3424,1784.7509,1.2408000000000001,706.6992000000001,0.4534,3458.4592000000002,0.8536,1656.9908,1.0
RBG1,2018-05-25,1.2934,1123.3197,3.486,1467.9072,2.0418,1711.9040000000002,1.2558,682.618,0.43710000000000004,1862.3940000000002,0.8476000000000001,1518.901,1.0
RBG1,2018-06-15,1.2930000000000001,1165.8662,3.5237999999999996,1525.5855000000001,2.0766,1708.8455,1.242,710.9182999999999,0.42680000000000007,2370.2853999999998,0.857,1170.3096999999998,1.0
RBG1,2018-06-16,1.2792,1098.5652,3.477,1464.425,2.1718,1835.2602,1.3421999999999998,724.1775,0.45399999999999996,2760.0190000000002,0.858,1560.8519999999999,1.0
RBG1,2018-06-17,1.1812,1065.3627999999999,3.4747,1406.3049,2.1429,1862.0747000000001,1.4044,762.5039,0.4597,2271.106,0.844,1518.155,1.0
RBG1,2018-06-18,1.2813999999999999,1248.6682,3.6096000000000004,1545.0775999999998,2.4245,1915.9608000000003,1.4103999999999999,765.1610000000001,0.45489999999999997,2402.8514999999998,0.8632,1609.2199000000003,1.0
RBG1,2018-06-19,1.3259999999999998,1379.7862000000002,3.7918,1652.3634,2.455,1934.7176,1.4214,750.9975999999999,0.449,2273.181,0.8607,1490.8305999999998,1.0
RBG1,2018-06-20,1.3036,1258.2566,3.6274999999999995,1539.5839999999998,2.4453,1906.3122,1.4876,804.5437999999999,0.44950000000000007,1938.4625,0.8626999999999999,1828.5749999999998,1.0
RBG1,2018-06-21,1.3794000000000002,1268.2093,3.7657000000000003,1627.8384,2.4048000000000003,1888.612,1.5183,777.2252000000001,0.43720000000000003,2134.7855,0.8553,1621.8966,1.0
RBG1,2018-06-22,1.2974,1252.7652999999998,3.6558,1561.2264,2.4634,1908.1163999999999,1.4896,739.0045,0.4384,2046.2415,0.863,1160.1396,1.0
RBG1,2018-06-23,1.1981,1070.5817000000002,3.4559,1409.3088000000002,2.4214999999999995,1939.7290000000003,1.421,733.8747000000002,0.436,1979.7565,0.8455999999999999,1186.9450000000002,1.0
RBG1,2018-06-24,1.1119999999999999,1036.7102,3.3080000000000003,1364.3328000000001,2.3558,1901.4991000000002,1.3456000000000001,698.3742,0.4248,1979.939,0.7867,1216.174,1.0
RBG1,2018-06-25,1.2992000000000001,1357.9225999999999,3.5766999999999998,1544.2251999999999,2.4999,1918.8799000000001,1.4251,733.2697000000001,0.4338,2017.324,0.855,1220.973,1.0
RBG1,2018-06-26,1.2042,1068.9739,3.5455,1415.8380000000002,2.444,1899.6095,1.3706,720.0959999999999,0.42260000000000003,1612.6473,0.8498,1096.4822000000001,1.0
RBG1,2018-07-10,1.4219,1466.0046,3.6466999999999996,1720.7143999999998,2.4575,1912.9017,1.3604,762.2483,0.4462000000000001,2417.9745000000003,0.8564,1203.078,1.0
RBG1,2018-07-11,1.3075999999999999,1256.5278,3.608,1401.675,2.418,1936.2732,1.4672,760.8181999999999,0.4476,1539.4926,0.8559,1071.1636,1.0
RBG1,2018-07-12,1.2711,1299.2076000000002,3.4931000000000005,1318.044,2.4831,1946.0209,1.411,771.2168,0.441,2522.8145,0.8909999999999999,1092.3525,1.0
RBG1,2018-07-13,1.1352,1151.8995,3.4589,1266.7503,2.4933,1941.38,1.4011,751.7366000000001,0.4494,2849.6455000000005,0.8805999999999999,1326.0025,1.0
RBG1,2018-07-14,1.0846,1059.195,3.4213999999999998,1203.8846999999998,2.3989,1907.1216,1.4058000000000002,775.8421000000001,0.4415,2150.8235,0.878,1240.272,1.0
RBG1,2018-07-15,1.0962,1056.1719,3.4757999999999996,1221.5461,2.4255999999999998,1898.4323,1.4340000000000002,748.6639,0.456,2573.4034,0.869,1250.2896,1.0
RBG1,2018-07-16,1.157,1516.7398999999998,3.5444000000000004,1499.0098,2.4398999999999997,1903.9071000000004,1.4055,752.0709,0.43979999999999997,2625.3540000000003,0.878,1190.0315,1.0
RBG1,2018-07-17,1.1508,1376.8944,3.5035999999999996,1493.1046000000001,2.4557,1950.5108000000002,1.4432,762.5635,0.4419,2650.1075,0.8734,1574.7340000000002,1.0
RBG1,2018-07-18,1.1612,1152.2749000000001,3.4760000000000004,1251.1117,2.4518,1928.9941000000001,1.4112,744.4624,0.4596,2611.633,0.8636000000000001,1496.754,1.0
RBG1,2018-07-19,1.2614,1204.42,3.5008999999999997,1275.0747,2.4053000000000004,1950.1707999999999,1.4182,757.237,0.44,2993.7205,0.8656,1383.8754999999999,1.0
RBG1,2018-07-20,1.2801,1344.8613,3.4702,1444.0013000000001,2.4518999999999997,1938.4073999999998,1.4114,770.9911,0.4423,2657.5635,0.8706999999999999,1210.0839999999998,1.0
RBG1,2018-07-21,1.0952,1126.4813000000001,3.505,1289.7689,2.476,1962.9678000000001,1.4426,769.1697,0.43190000000000006,2715.4480000000003,0.865,1258.837,1.0
RBG1,2018-07-22,1.0736,1055.2055,3.4837,1197.9057000000003,2.5232,1963.9641,1.4526000000000003,768.6486,0.43989999999999996,2882.3435,0.8628,1259.123,1.0
RBG1,2018-07-23,1.1467,1175.4193000000002,3.4994,1263.3698,2.5080999999999998,1958.4350000000002,1.4112,785.4692,0.4561,2946.8755,0.8619999999999999,1247.4875,1.0
RBG1,2018-07-24,1.1433,1187.9198,3.4585,1270.041,2.4657999999999998,1933.2690000000002,1.4192,752.0662,0.4413,3119.5609999999997,0.8627999999999999,1443.883,1.0
RBG1,2018-01-17 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-18 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-08 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-01 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-10 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-21 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-07 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-12 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-25 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-02 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-12 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-10 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-05 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-07 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-28 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-21 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-27 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-13 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-24 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-04 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-08 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-21 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-20 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-19 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-08 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-20 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-11 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-08 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-17 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-24 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-03 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-03 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-13 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-17 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-01 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-28 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-18 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-19 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-23 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-28 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-27 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-28 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-04 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-13 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-05 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-19 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-14 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-30 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-01 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-25 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-08 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-18 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-21 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-29 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-27 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-02 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-26 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-06 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-13 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-31 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-24 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-05 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-13 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-04 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-26 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-13 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-22 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-14 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-07 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-26 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-28 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-26 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-15 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-10 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-05 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-03 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-21 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-27 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-17 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-09 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-28 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-15 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-24 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-16 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-29 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-16 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-26 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-17 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-15 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-11 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-23 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-09 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-20 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-19 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-09 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-18 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-24 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-25 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-03 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-22 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-24 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-11 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-04 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-18 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-10 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-26 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-06 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-24 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-23 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-08 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-09 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-01 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-09 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-24 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-17 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-27 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-05 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-10 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-22 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-06 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-30 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-12 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-21 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-11 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-27 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-06 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-10 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-08 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-14 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-23 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-15 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-18 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-03 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-27 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-09 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-17 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-24 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-06 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-02 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-08 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-11 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-07 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-06 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-26 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-01 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-16 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-25 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-16 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-23 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-16 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-14 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-02 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-07 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-14 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-26 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-16 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-06 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-11 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-18 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-23 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-24 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-04 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-10 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-13 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-20 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-12 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-21 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-06 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-30 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-25 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-08 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-07 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-24 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-22 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-07 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-23 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-12 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-16 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-20 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-21 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-11 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-17 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-07 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-10 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-02 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-17 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-20 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-27 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-15 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-10 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-26 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-07 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-17 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-22 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-05 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-04 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-27 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-19 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-05 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-19 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-26 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-22 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-10 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-23 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-19 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-08 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-11 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-04 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-30 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-16 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-25 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-07 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-12 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-26 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-04 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-22 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-08 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-22 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-02 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-01 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-15 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-27 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-27 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-11 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-15 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-19 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-08 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-09 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-20 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-29 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-03 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-21 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-28 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-20 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-15 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-20 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-24 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-23 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-31 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-28 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-14 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-24 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-26 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-10 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-29 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-19 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-31 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-24 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-23 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-31 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-29 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-25 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-04 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-01 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-19 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-14 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-16 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-01 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-25 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-15 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-21 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-19 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-10 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-24 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-18 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-14 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-05 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-03 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-12 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-28 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-01 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-23 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-08 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-06 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-17 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-07 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-06 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-04 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-25 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-16 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-19 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-15 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-12 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-12 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-27 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-04 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-25 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-25 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-21 00:00:00,,,,,,,,,,,,,
RBG1,2017-05-03 00:00:00,,,,,,,,,,,,,
RBG1,2016-12-17 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-10 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-01 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-07 00:00:00,,,,,,,,,,,,,
RBG1,2018-07-02 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-08 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-03 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-26 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-29 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-17 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-10 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-30 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-03 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-25 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-12 00:00:00,,,,,,,,,,,,,
RBG1,2018-01-18 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-18 00:00:00,,,,,,,,,,,,,
RBG1,2016-09-09 00:00:00,,,,,,,,,,,,,
RBG1,2018-06-17 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-22 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-25 00:00:00,,,,,,,,,,,,,
RBG1,2017-04-26 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-27 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-29 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-30 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-27 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-22 00:00:00,,,,,,,,,,,,,
RBG1,2017-11-04 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-24 00:00:00,,,,,,,,,,,,,
RBG1,2017-06-04 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-05 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-03 00:00:00,,,,,,,,,,,,,
RBG1,2017-07-20 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-21 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-20 00:00:00,,,,,,,,,,,,,
RBG1,2017-09-11 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-18 00:00:00,,,,,,,,,,,,,
RBG1,2016-10-18 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-05 00:00:00,,,,,,,,,,,,,
RBG1,2017-02-04 00:00:00,,,,,,,,,,,,,
RBG1,2017-08-03 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-06 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-23 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-02 00:00:00,,,,,,,,,,,,,
RBG1,2017-10-09 00:00:00,,,,,,,,,,,,,
RBG1,2018-04-10 00:00:00,,,,,,,,,,,,,
RBG1,2016-11-09 00:00:00,,,,,,,,,,,,,
RBG1,2017-01-31 00:00:00,,,,,,,,,,,,,
RBG1,2017-03-20 00:00:00,,,,,,,,,,,,,
RBG1,2017-12-03 00:00:00,,,,,,,,,,,,,
RBG1,2018-03-30 00:00:00,,,,,,,,,,,,,
RBG1,2018-02-28 00:00:00,,,,,,,,,,,,,
RBG1,2018-05-24 00:00:00,,,,,,,,,,,,,
